"BehaviorSpace results (NetLogo 6.2.2)"
"Stag_hunt_resorting_procedures_v05.nlogo"
"Empirical experiment"
"08/07/2022 20:44:28:427 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
,"7","0","59","53","16","0","59","54","5","0","75","71","23","5","51","38","21","2","60","51","21","1","56","47","19","7","54","46","12","0","59","49","9","0","71","65","14","0","53","43","9","0","62","52","11","0","62","54","9","1","63","51","7","0","65","57","1","0","65","58","16","0","59","52","9","0","54","37","13","0","49","36","13","0","60","55","8","0","69","63","9","0","67","63","13","0","60","54","16","1","58","51","15","0","67","65","11","0","53","36","17","0","48","29","13","0","51","39","9","0","57","48","6","0","69","62","18","0","55","48","11","3","59","51","17","2","56","46","10","0","63","55",,,,,"4","0","65","58","14","0","57","49","14","0","53","39","16","2","52","41",,,,,"16","0","55","49","17","4","61","55","11","0","57","42","17","2","67","59","15","2","57","46","9","0","51","34","16","1","60","53","16","2","60","52","16","0","60","51","11","0","61","52","21","1","61","54","26","1","47","33","10","0","54","43","13","0","55","42","11","0","61","51","15","0","59","49","13","0","56","45","5","0","64","54","5","0","65","57","14","0","51","40","12","0","59","47","30","6","55","42","16","0","66","57","16","2","63","57","12","0","59","48","11","0","60","56","15","1","48","29","24","1","54","38","10","0","59","51","11","0","52","31","3","0","71","69",,,,,"11","0","54","41","13","0","60","52","9","0","58","51","15","0","62","55","10","0","61","56","7","0","63","52","7","0","65","61","21","4","68","63","20","3","55","45","9","0","63","52","12","0","51","37","9","0","65","56","8","0","64","58","26","6","50","39","10","0","62","58","24","3","47","27","14","0","62","56","15","0","60","50","10","0","58","47","23","1","47","32","5","0","71","67","21","0","45","32","18","0","55","44","17","0","52","37","7","0","62","55","9","0","69","65","15","1","53","44","4","0","72","65","10","0","62","54"
,"9","0","57","47","12","1","63","52","7","1","73","69","18","2","56","46","18","2","63","60","16","0","61","52","13","1","60","49","10","0","61","50","11","0","69","58","17","0","50","30","7","0","64","55","11","2","62","52","10","0","62","56","8","0","64","61","1","0","65","57","12","0","63","53","13","0","50","34","12","0","50","35","8","0","65","61","12","0","65","57","15","2","61","54","12","0","61","57","17","1","57","48","14","5","68","67","13","3","51","41","14","1","51","34","18","0","46","32","10","0","56","41","10","0","65","60","19","3","54","46","13","0","57","48","13","0","60","53","10","0","63","54",,,,,"4","0","65","57","14","0","57","44","13","0","54","41","12","1","56","43",,,,,"18","4","53","38","20","2","58","47","10","0","58","51","22","4","62","60","11","1","61","53","9","0","51","36","17","3","59","51","14","0","62","57","16","0","60","54","12","0","60","49","20","2","62","51","20","6","53","41","7","0","57","46","15","0","53","39","12","0","60","52","14","0","60","54","15","0","54","39","10","3","59","49","2","0","68","65","19","4","46","32","13","0","58","48","31","10","54","46","19","1","63","55","14","0","65","60","15","0","56","49","5","0","66","59","10","0","53","43","24","5","54","40","11","0","58","49","10","0","53","42","6","0","68","62",,,,,"11","0","54","43","10","0","63","57","6","0","61","54","17","2","60","54","11","0","60","51","10","0","60","51","9","0","63","51","23","4","66","62","15","0","60","50","12","0","60","55","12","0","51","38","4","0","70","65","9","0","63","53","20","1","56","37","8","0","64","59","14","0","57","51","16","1","60","52","15","1","60","51","10","0","58","52","21","2","49","35","4","0","72","69","18","2","48","30","16","3","57","44","18","3","51","38","6","0","63","57","6","0","72","71","18","2","50","36","4","0","72","65","10","0","62","55"
,"6","0","60","50","6","0","69","63","7","0","73","70","21","3","53","43","24","1","57","45","18","0","59","53","11","0","62","56","17","4","54","46","10","0","70","67","13","0","54","41","9","0","62","57","11","0","62","54","8","0","64","53","8","0","64","60","3","0","63","56","16","0","59","45","11","0","52","41","11","0","51","40","8","0","65","58","14","2","63","56","6","0","70","66","5","0","68","61","13","0","61","56","11","0","71","70","11","0","53","41","16","0","49","38","17","0","47","30","9","0","57","45","9","1","66","60","16","3","57","50","13","1","57","46","20","1","53","37","16","0","57","47",,,,,"5","0","64","54","15","0","56","44","9","0","58","45","12","0","56","46",,,,,"18","0","53","40","16","1","62","53","11","0","57","47","18","1","66","61","14","1","58","52","10","0","50","36","10","1","66","62","14","2","62","52","12","0","64","54","11","0","61","53","15","0","67","64","24","2","49","37","11","1","53","36","16","3","52","34","13","0","59","51","15","0","59","49","15","1","54","39","6","0","63","53","5","0","65","61","17","0","48","37","15","0","56","42","34","11","51","35","18","0","64","58","14","6","65","59","12","0","59","53","7","0","64","54","13","0","50","29","22","2","56","47","13","1","56","45","12","0","51","39","3","0","71","66",,,,,"11","0","54","41","12","0","61","51","9","0","58","46","10","0","67","61","16","3","55","41","15","0","55","45","4","0","68","61","26","0","63","58","16","4","59","48","11","0","61","52","15","0","48","33","11","0","63","52","11","0","61","50","19","0","57","43","9","0","63","56","22","7","49","34","10","0","66","62","12","2","63","56","5","0","63","59","20","1","50","36","9","0","67","64","18","2","48","34","19","3","54","43","12","0","57","48","9","1","60","49","10","0","68","58","11","0","57","47","4","0","72","68","12","0","60","53"
,"8","0","58","50","10","0","65","61","8","0","72","70","23","3","51","32","15","1","66","59","20","0","57","48","17","0","56","48","13","0","58","49","10","0","70","64","12","0","55","44","5","0","66","63","10","0","63","57","9","0","63","53","7","0","65","59","3","0","63","56","13","1","62","54","15","0","48","38","13","0","49","32","7","0","66","63","8","0","69","61","10","0","66","59","14","0","59","49","15","0","59","51","12","0","70","65","10","0","54","36","14","0","51","37","12","0","52","41","6","0","60","55","10","0","65","59","21","1","52","45","15","0","55","47","18","4","55","50","9","0","64","54",,,,,"4","0","65","59","12","0","59","50","14","0","53","35","12","0","56","43",,,,,"19","0","52","32","20","1","58","47","12","0","56","48","19","0","65","61","11","0","61","48","19","0","41","32","18","1","58","50","10","0","66","61","20","0","56","43","11","0","61","44","14","0","68","63","22","1","51","41","9","0","55","49","12","0","56","39","15","3","57","46","13","0","61","56","17","1","52","38","10","0","59","48","4","0","66","59","15","0","50","33","12","0","59","47","27","8","58","41","15","1","67","58","12","0","67","62","15","1","56","47","9","0","62","55","14","0","49","34","22","7","56","47","13","0","56","40","8","0","55","46","6","0","68","61",,,,,"11","0","54","42","8","0","65","62","8","0","59","50","14","0","63","56","10","0","61","53","12","0","58","49","7","0","65","59","24","2","65","58","23","4","52","41","11","0","61","51","15","0","48","38","7","0","67","65","12","0","60","51","27","1","49","38","6","0","66","58","22","0","49","32","16","2","60","49","13","0","62","50","6","0","62","55","20","0","50","35","5","0","71","70","14","1","52","42","15","1","58","46","17","0","52","40","5","0","64","58","8","0","70","67","16","0","52","43","3","0","73","70","8","0","64","57"
,"7","0","59","49","13","0","62","55","8","0","72","69","18","3","56","43","21","2","60","51","14","0","63","56","17","0","56","44","11","0","60","48","9","0","71","69","14","0","53","39","6","0","65","55","9","0","64","56","11","0","61","55","8","0","64","60","3","0","63","56","17","0","58","50","13","0","50","36","9","0","53","41","14","0","59","44","11","0","66","59","12","0","64","59","7","0","66","62","20","5","54","43","18","0","64","56","13","0","51","39","14","0","51","36","11","0","53","41","6","0","60","55","7","0","68","62","20","1","53","45","16","3","54","41","19","0","54","43","13","4","60","51",,,,,"7","0","62","55","20","4","51","36","12","0","55","46","11","0","57","44",,,,,"16","3","55","48","18","7","60","51","10","0","58","48","18","1","66","63","14","1","58","51","10","0","50","39","15","0","61","54","10","0","66","61","19","0","57","42","10","0","62","52","16","0","66","63","22","7","51","40","6","0","58","48","15","2","53","35","12","0","60","52","17","4","57","47","21","11","48","28","6","0","63","59","5","0","65","59","20","5","45","27","11","0","60","52","32","11","53","44","15","3","67","60","11","0","68","64","15","0","56","49","11","0","60","53","12","0","51","37","21","0","57","43","10","3","59","46","14","0","49","34","5","0","69","66",,,,,"16","4","49","28","13","2","60","53","7","0","60","56","17","7","60","54","11","2","60","52","9","0","61","53","5","0","67","61","20","0","69","67","18","5","57","48","10","0","62","54","10","0","53","35","13","0","61","56","12","0","60","51","23","4","53","45","9","0","63","51","24","7","47","34","13","0","63","56","11","1","64","54","13","0","55","43","17","1","53","33","8","0","68","63","16","0","50","30","20","0","53","35","15","1","54","41","7","0","62","55","12","0","66","60","14","0","54","43","5","0","71","68","9","0","63","56"
,"9","0","57","40","9","0","66","56","9","0","71","65","19","3","55","38","16","3","65","59","13","2","64","58","20","0","53","39","11","0","60","48","8","0","72","69","11","0","56","46","13","3","58","48","10","0","63","55","10","0","62","58","5","0","67","63","1","0","65","60","20","1","55","44","13","0","50","38","12","0","50","34","12","0","61","53","7","0","70","66","12","0","64","58","6","0","67","59","18","2","56","46","16","2","66","61","13","3","51","32","19","3","46","29","22","2","42","22","8","0","58","49","6","0","69","62","17","0","56","46","12","0","58","42","15","0","58","53","8","0","65","59",,,,,"4","0","65","58","17","1","54","37","11","0","56","46","10","0","58","46",,,,,"18","0","53","39","13","0","65","57","7","0","61","53","22","3","62","51","14","0","58","46","14","0","46","27","15","0","61","53","10","0","66","56","20","1","56","45","12","2","60","49","17","1","65","60","24","2","49","36","11","0","53","41","15","2","53","41","12","0","60","51","15","2","59","52","13","0","56","45","7","0","62","52","4","0","66","58","18","2","47","27","13","1","58","49","30","8","55","44","16","4","66","60","14","2","65","59","12","0","59","48","8","0","63","57","12","0","51","41","27","11","51","40","13","0","56","46","14","0","49","37","6","0","68","64",,,,,"11","0","54","44","12","4","61","56","8","0","59","49","13","0","64","58","11","0","60","50","14","1","56","46","7","0","65","59","24","1","65","58","19","6","56","42","7","0","65","54","17","1","46","23","9","0","65","59","11","0","61","51","23","8","53","39","7","0","65","58","19","0","52","36","13","1","63","56","16","1","59","49","8","0","60","52","14","0","56","43","7","0","69","61","12","0","54","38","19","3","54","42","18","0","51","36","8","0","61","53","11","0","67","62","12","0","56","48","5","0","71","69","11","0","61","51"
,"6","0","60","52","13","0","62","57","5","0","75","71","23","3","51","39","19","0","62","52","16","4","61","53","12","0","61","54","10","0","61","50","12","0","68","64","16","3","51","34","9","0","62","50","11","0","62","52","11","0","61","49","8","0","64","58","1","0","65","59","12","0","63","55","11","0","52","36","12","0","50","35","13","1","60","48","7","0","70","65","10","0","66","60","13","0","60","50","14","0","60","54","17","5","65","55","12","0","52","38","12","0","53","33","16","2","48","38","11","0","55","45","8","0","67","63","19","3","54","43","11","0","59","50","18","5","55","45","15","0","58","46",,,,,"2","0","67","64","11","1","60","50","11","0","56","48","12","1","56","45",,,,,"14","0","57","43","13","1","65","60","12","1","56","43","19","3","65","60","11","0","61","51","12","3","48","37","17","0","59","47","18","1","58","47","18","0","58","48","8","1","64","56","16","0","66","60","23","2","50","34","8","0","56","47","14","0","54","36","11","0","61","48","16","4","58","50","19","0","50","30","8","0","61","53","4","0","66","60","18","2","47","30","14","0","57","43","31","8","54","40","16","0","66","61","11","1","68","64","13","2","58","44","9","0","62","54","14","0","49","35","25","5","53","37","15","2","54","44","11","0","52","42","5","0","69","63",,,,,"9","0","56","44","15","1","58","51","8","1","59","52","16","0","61","51","8","0","63","57","11","2","59","48","8","0","64","58","19","7","70","67","16","2","59","50","11","1","61","53","17","0","46","30","7","0","67","67","10","0","62","56","22","1","54","36","7","0","65","54","23","4","48","34","11","0","65","52","11","0","64","57","8","0","60","47","16","0","54","45","8","0","68","64","15","1","51","35","16","1","57","47","17","2","52","33","11","0","58","48","10","0","68","65","16","0","52","40","3","0","73","72","13","0","59","49"
,"9","0","57","42","12","2","63","55","5","0","75","71","22","2","52","39","16","0","65","61","18","0","59","46","15","0","58","46","13","0","58","47","10","0","70","67","12","0","55","41","7","0","64","59","8","0","65","58","9","0","63","55","7","0","65","55","2","0","64","56","15","0","60","53","14","1","49","34","14","3","48","31","12","0","61","55","5","0","72","68","12","0","64","60","15","4","58","49","14","0","60","52","17","0","65","58","8","0","56","45","18","4","47","37","13","0","51","38","7","0","59","48","9","0","66","62","18","0","55","41","13","0","57","48","15","1","58","47","14","0","59","51",,,,,"2","0","67","63","13","0","58","48","10","0","57","49","8","0","60","52",,,,,"17","0","54","43","16","0","62","59","7","0","61","54","19","4","65","57","11","0","61","54","16","0","44","27","16","0","60","51","13","0","63","59","18","1","58","49","11","0","61","54","17","1","65","56","25","11","48","34","5","0","59","49","14","2","54","43","16","1","56","51","17","3","57","48","14","0","55","37","9","0","60","48","5","0","65","58","16","1","49","27","14","1","57","49","24","3","61","52","15","2","67","62","10","0","69","63","12","0","59","52","10","0","61","59","13","0","50","36","24","2","54","41","10","0","59","51","8","0","55","48","5","0","69","64",,,,,"8","0","57","47","11","0","62","53","7","0","60","53","15","1","62","53","9","0","62","55","12","0","58","47","4","0","68","62","28","4","61","57","17","0","58","47","10","0","62","53","19","4","44","26","10","0","64","57","10","0","62","58","21","7","55","46","8","0","64","62","23","3","48","33","18","0","58","45","15","1","60","55","5","0","63","61","18","0","52","42","3","0","73","69","17","0","49","34","18","0","55","42","21","4","48","36","7","0","62","55","14","2","64","57","19","4","49","34","4","0","72","68","9","0","63","53"
,"7","0","59","50","14","2","61","52","11","0","69","64","21","1","53","40","21","0","60","53","12","0","65","60","17","2","56","44","13","2","58","48","9","0","71","69","12","4","55","47","8","0","63","58","10","0","63","56","11","0","61","53","6","0","66","58","2","0","64","61","17","0","58","50","15","1","48","33","8","0","54","41","13","0","60","53","7","0","70","63","10","0","66","57","9","0","64","60","22","4","52","39","10","0","72","67","12","0","52","43","19","1","46","30","17","0","47","28","10","0","56","48","6","0","69","66","23","7","50","31","11","0","59","56","17","0","56","44","8","0","65","54",,,,,"2","0","67","62","14","1","57","50","13","0","54","43","13","0","55","40",,,,,"18","4","53","41","13","0","65","57","11","0","57","47","18","1","66","56","15","0","57","47","11","0","49","35","22","0","54","42","13","0","63","59","11","0","65","57","8","0","64","59","16","0","66","62","27","9","46","29","9","0","55","47","14","0","54","43","16","3","56","42","18","0","56","43","16","4","53","39","7","0","62","50","3","0","67","61","19","4","46","26","14","0","57","46","31","10","54","44","16","0","66","58","11","0","68","66","13","1","58","47","9","0","62","55","15","1","48","34","20","2","58","48","13","1","56","44","12","2","51","40","5","0","69","62",,,,,"5","0","60","55","15","0","58","49","8","0","59","55","14","0","63","55","9","0","62","54","14","0","56","42","6","0","66","60","21","2","68","62","18","1","57","49","9","1","63","56","15","1","48","31","12","0","62","56","13","1","59","51","21","3","55","46","6","0","66","59","19","3","52","34","11","0","65","62","13","0","62","49","6","0","62","53","22","1","48","32","5","0","71","67","17","1","49","34","19","0","54","42","16","0","53","44","6","0","63","57","10","0","68","65","17","0","51","38","4","0","72","67","13","0","59","50"
,"6","0","60","50","11","0","64","56","6","0","74","71","23","1","51","37","22","5","59","55","19","1","58","51","13","0","60","52","13","0","58","52","9","0","71","69","10","0","57","48","10","0","61","51","9","0","64","61","14","0","58","49","4","0","68","64","3","0","63","55","16","0","59","52","13","0","50","34","11","0","51","37","11","0","62","52","7","0","70","63","10","0","66","62","6","0","67","59","16","1","58","49","8","0","74","71","11","0","53","41","11","0","54","39","13","0","51","36","8","0","58","44","8","0","67","58","23","3","50","39","12","1","58","49","18","3","55","46","11","0","62","50",,,,,"3","0","66","59","18","2","53","40","14","0","53","37","11","0","57","44",,,,,"13","0","58","50","17","7","61","54","14","2","54","43","22","5","62","53","6","0","66","63","14","0","46","34","16","0","60","51","15","1","61","54","17","4","59","46","11","0","61","54","11","0","71","66","19","1","54","44","7","0","57","48","13","0","55","40","10","0","62","54","18","1","56","46","13","0","56","44","7","0","62","54","5","0","65","62","19","2","46","24","11","3","60","50","27","8","58","49","15","0","67","63","10","0","69","65","10","0","61","52","8","0","63","53","11","0","52","37","28","9","50","36","9","0","60","48","11","0","52","36","5","0","69","64",,,,,"13","0","52","37","11","0","62","50","6","0","61","56","13","1","64","58","11","0","60","51","13","1","57","44","6","0","66","62","23","1","66","63","13","0","62","53","10","0","62","48","13","0","50","30","7","0","67","64","12","1","60","52","21","0","55","41","4","0","68","62","20","0","51","37","11","0","65","58","11","0","64","54","10","0","58","49","16","1","54","42","9","0","67","63","17","1","49","31","16","2","57","45","18","1","51","36","8","0","61","51","11","0","67","65","16","0","52","33","4","0","72","68","9","0","63","53"
,"5","0","61","55","9","0","66","59","10","0","70","66","21","5","53","39","20","3","61","54","16","2","61","54","16","3","57","48","8","0","63","54","9","1","71","69","11","1","56","43","7","0","64","58","13","1","60","51","10","0","62","54","7","0","65","60","3","0","63","56","15","1","60","50","14","1","49","35","14","1","48","38","16","1","57","45","7","0","70","63","13","0","63","58","11","0","62","56","14","0","60","52","17","0","65","55","14","3","50","38","10","0","55","47","14","0","50","33","10","1","56","46","7","0","68","63","19","4","54","36","17","0","53","38","17","2","56","45","12","0","61","50",,,,,"5","0","64","56","14","1","57","48","15","0","52","42","10","0","58","49",,,,,"17","1","54","39","15","1","63","58","13","0","55","44","17","4","67","62","11","1","61","50","13","0","47","36","19","2","57","47","16","0","60","50","21","3","55","46","9","0","63","56","20","1","62","53","25","4","48","31","12","1","52","38","15","3","53","41","14","4","58","52","15","2","59","49","10","0","59","49","7","0","62","56","4","0","66","61","17","2","48","33","17","0","54","35","21","5","64","59","16","1","66","61","16","0","63","55","15","2","56","40","8","0","63","53","11","1","52","40","27","4","51","37","11","0","58","46","9","1","54","42","4","0","70","65",,,,,"16","7","49","32","13","0","60","48","6","0","61","52","11","0","66","62","13","0","58","46","10","0","60","55","6","0","66","60","17","0","72","67","20","4","55","43","7","0","65","57","13","0","50","40","12","0","62","54","9","0","63","58","27","6","49","35","9","0","63","58","21","4","50","34","10","0","66","60","15","0","60","53","10","0","58","51","18","0","52","38","10","2","66","61","15","1","51","39","19","0","54","40","16","0","53","41","7","0","62","56","11","2","67","63","14","0","54","38","5","0","71","65","11","1","61","52"
,"9","0","57","49","7","0","68","61","5","0","75","70","23","6","51","33","20","7","61","52","15","0","62","55","16","0","57","49","14","0","57","45","9","0","71","67","13","0","54","42","7","0","64","59","7","0","66","61","7","0","65","59","9","0","63","54","2","0","64","58","17","1","58","46","14","0","49","33","9","0","53","42","11","0","62","55","8","0","69","67","8","0","68","65","5","0","68","65","17","0","57","48","16","1","66","58","11","0","53","41","16","0","49","39","16","0","48","33","10","0","56","45","9","0","66","60","18","0","55","44","13","3","57","48","11","0","62","51","14","1","59","52",,,,,"2","0","67","64","14","0","57","48","10","0","57","46","8","0","60","52",,,,,"15","1","56","46","18","5","60","51","12","0","56","44","17","1","67","57","11","0","61","52","10","1","50","38","13","1","63","56","10","0","66","61","17","5","59","50","8","0","64","54","14","0","68","62","23","5","50","37","11","0","53","38","13","1","55","41","9","0","63","56","13","0","61","54","20","2","49","36","9","0","60","49","4","0","66","59","17","1","48","32","11","0","60","50","30","12","55","43","18","2","64","58","10","0","69","62","17","3","54","45","8","0","63","57","16","2","47","31","22","2","56","41","11","0","58","51","11","0","52","32","7","0","67","55",,,,,"10","0","55","43","10","0","63","58","6","0","61","58","13","0","64","56","13","0","58","49","8","0","62","53","6","0","66","61","27","4","62","57","17","1","58","49","10","0","62","56","18","0","45","31","14","0","60","53","8","0","64","61","27","4","49","37","8","0","64","55","21","3","50","35","12","0","64","53","15","2","60","54","9","1","59","50","17","2","53","41","8","0","68","63","18","2","48","35","21","2","52","33","17","0","52","40","6","0","63","57","18","4","60","54","19","2","49","34","4","0","72","69","12","0","60","55"
,"8","0","58","48","13","0","62","54","5","0","75","75","18","1","56","46","15","0","66","61","18","0","59","50","15","1","58","46","13","0","58","49","10","0","70","69","11","0","56","48","7","0","64","59","8","0","65","63","9","0","63","57","7","0","65","57","4","0","62","54","15","2","60","52","14","3","49","38","7","0","55","42","12","1","61","56","10","0","67","63","10","0","66","60","8","0","65","60","14","0","60","47","18","0","64","57","11","4","53","41","14","0","51","41","15","1","49","31","6","0","60","51","5","0","70","64","22","1","51","37","12","0","58","51","14","0","59","49","12","4","61","50",,,,,"1","0","68","63","12","0","59","51","14","0","53","39","8","0","60","52",,,,,"15","1","56","50","18","3","60","52","9","0","59","46","21","4","63","53","6","0","66","60","10","0","50","34","12","4","64","59","14","4","62","55","14","0","62","57","9","0","63","57","16","0","66","59","23","3","50","35","7","0","57","47","15","0","53","41","10","0","62","50","17","1","57","46","15","0","54","45","5","0","64","54","6","0","64","58","14","1","51","37","13","0","58","52","31","11","54","46","14","1","68","63","15","0","64","58","14","1","57","42","7","0","64","58","12","0","51","38","27","10","51","40","10","0","59","49","10","2","53","45","5","0","69","65",,,,,"8","0","57","46","15","0","58","53","8","0","59","50","13","0","64","54","8","0","63","59","13","1","57","48","6","0","66","63","24","3","65","56","17","0","58","48","11","0","61","53","17","0","46","31","10","0","64","59","8","0","64","57","25","8","51","36","10","0","62","53","23","1","48","29","6","0","70","65","15","1","60","52","8","0","60","54","22","2","48","33","6","0","70","68","17","0","49","35","19","2","54","40","18","0","51","35","9","0","60","51","6","0","72","68","14","1","54","38","5","0","71","65","11","1","61","54"
,"3","0","63","55","7","0","68","66","6","0","74","73","27","1","47","32","22","4","59","48","13","0","64","56","10","0","63","57","15","2","56","46","8","0","72","67","13","0","54","43","5","0","66","62","12","1","61","51","9","0","63","59","7","0","65","62","3","0","63","54","13","0","62","53","11","0","52","36","12","0","50","28","14","0","59","52","10","0","67","61","14","1","62","54","5","0","68","65","17","0","57","43","11","0","71","67","12","0","52","41","13","0","52","41","13","0","51","38","7","0","59","50","6","0","69","63","21","0","52","37","13","0","57","44","18","5","55","48","15","3","58","50",,,,,"4","0","65","56","16","0","55","43","13","0","54","43","13","0","55","48",,,,,"14","0","57","47","18","0","60","52","11","0","57","48","26","9","58","39","10","0","62","52","10","0","50","29","16","5","60","50","10","0","66","60","16","0","60","49","9","0","63","53","17","0","65","59","22","3","51","45","8","0","56","46","11","0","57","42","16","4","56","44","18","3","56","45","15","1","54","38","8","0","61","52","2","0","68","64","20","1","45","30","14","0","57","42","35","11","50","32","15","1","67","60","16","0","63","57","13","0","58","43","9","0","62","54","13","0","50","37","26","2","52","36","13","0","56","44","10","0","53","41","4","0","70","66",,,,,"10","0","55","46","14","0","59","51","10","0","57","49","18","5","59","52","12","0","59","52","12","0","58","52","8","0","64","61","22","3","67","62","15","0","60","52","12","0","60","51","15","2","48","30","9","2","65","55","9","0","63","56","19","0","57","47","9","0","63","58","23","4","48","37","10","0","66","62","16","0","59","52","9","1","59","50","24","3","46","30","5","0","71","65","16","0","50","35","17","5","56","48","16","0","53","38","9","0","60","50","8","0","70","65","17","1","51","37","5","0","71","67","8","0","64","57"
,"5","0","61","54","13","0","62","55","7","0","73","68","23","3","51","44","19","4","62","56","19","4","58","48","13","0","60","50","8","0","63","57","12","1","68","61","13","1","54","42","8","1","63","57","12","1","61","50","10","0","62","56","8","0","64","60","5","0","61","53","14","0","61","55","16","0","47","34","12","0","50","33","15","0","58","51","7","0","70","68","10","0","66","62","12","1","61","51","13","3","61","50","12","0","70","68","8","0","56","44","13","0","52","40","19","1","45","25","10","0","56","45","6","0","69","66","17","1","56","43","10","0","60","50","15","1","58","48","12","0","61","50",,,,,"3","0","66","61","10","0","61","50","9","1","58","50","11","0","57","50",,,,,"19","5","52","41","15","1","63","57","16","0","52","42","18","0","66","58","10","0","62","57","12","0","48","32","18","0","58","43","12","0","64","60","20","1","56","39","12","0","60","52","15","0","67","63","20","4","53","39","9","0","55","42","15","1","53","42","13","0","59","47","18","1","56","44","17","2","52","34","11","0","58","46","4","0","66","60","24","3","41","19","14","2","57","45","29","10","56","48","15","0","67","63","12","2","67","60","13","1","58","49","12","3","59","48","14","0","49","37","25","4","53","43","13","0","56","46","9","0","54","42","6","0","68","64",,,,,"13","0","52","42","10","0","63","55","8","0","59","53","17","2","60","48","14","0","57","44","10","0","60","53","5","0","67","60","19","2","70","64","15","0","60","54","13","1","59","51","16","0","47","29","12","0","62","52","8","0","64","57","27","10","49","36","8","0","64","57","21","7","50","39","16","0","60","50","10","1","65","56","9","0","59","52","18","4","52","38","8","0","68","62","15","0","51","35","20","4","53","41","18","2","51","35","7","0","62","56","12","0","66","62","9","0","59","53","2","0","74","73","12","0","60","52"
,"8","0","58","46","16","0","59","47","10","0","70","64","23","7","51","44","21","1","60","51","14","0","63","55","14","0","59","48","8","0","63","57","7","0","73","69","13","1","54","40","11","2","60","50","11","0","62","55","8","0","64","53","12","1","60","54","4","0","62","55","18","1","57","51","16","1","47","29","15","0","47","30","11","0","62","57","12","0","65","60","11","0","65","59","12","1","61","57","17","1","57","47","14","0","68","63","13","0","51","38","16","1","49","38","18","0","46","26","12","0","54","39","4","0","71","67","21","4","52","42","13","0","57","48","15","0","58","51","13","0","60","53",,,,,"5","0","64","59","14","0","57","43","12","1","55","46","8","0","60","52",,,,,"23","8","48","39","19","1","59","50","10","0","58","45","21","0","63","54","10","0","62","55","12","2","48","34","18","0","58","48","9","0","67","64","16","1","60","51","10","0","62","52","17","3","65","58","25","6","48","26","11","0","53","35","12","0","56","46","15","0","57","45","21","1","53","39","15","0","54","44","10","0","59","53","5","0","65","59","17","3","48","35","14","0","57","49","35","15","50","34","16","2","66","59","8","0","71","65","14","0","57","47","7","0","64","56","14","0","49","35","25","9","53","38","11","1","58","47","13","0","50","34","5","0","69","64",,,,,"11","2","54","44","12","0","61","51","10","0","57","51","19","1","58","45","12","0","59","45","10","0","60","51","7","0","65","57","22","6","67","60","16","0","59","49","11","0","61","52","16","0","47","35","11","0","63","58","11","0","61","55","19","2","57","45","7","0","65","60","20","5","51","34","11","0","65","56","16","1","59","53","4","0","64","57","20","4","50","37","6","0","70","67","17","3","49","30","17","6","56","45","21","4","48","31","8","0","61","52","11","0","67","61","16","0","52","44","2","0","74","72","7","0","65","58"
,"9","0","57","44","13","0","62","49","6","0","74","73","24","1","50","32","20","1","61","58","16","0","61","51","16","1","57","46","13","0","58","45","7","0","73","70","17","0","50","35","6","0","65","61","11","0","62","54","11","1","61","51","5","0","67","65","3","0","63","56","13","0","62","57","13","2","50","36","9","0","53","42","9","0","64","55","6","0","71","69","10","0","66","57","6","0","67","61","15","0","59","51","11","0","71","62","11","0","53","38","17","4","48","36","19","1","45","26","7","0","59","51","7","0","68","61","16","0","57","42","13","0","57","48","14","0","59","50","13","0","60","54",,,,,"4","0","65","63","13","0","58","50","15","0","52","33","9","0","59","45",,,,,"13","0","58","47","17","0","61","55","12","0","56","48","21","2","63","56","12","0","60","51","11","0","49","37","16","1","60","50","17","0","59","50","21","5","55","47","10","0","62","53","18","1","64","55","18","3","55","42","7","0","57","45","12","0","56","45","12","0","60","48","17","0","57","46","17","0","52","37","7","0","62","54","6","0","64","56","21","1","44","27","14","1","57","47","24","4","61","51","10","0","72","72","10","0","69","62","13","0","58","51","12","1","59","48","16","0","47","28","24","8","54","42","13","0","56","43","11","0","52","36","4","0","70","64",,,,,"18","2","47","33","14","0","59","53","7","0","60","50","11","0","66","60","10","1","61","54","10","0","60","49","6","0","66","62","17","1","72","69","17","0","58","45","8","0","64","57","18","4","45","31","7","0","67","61","10","0","62","49","24","12","52","41","7","0","65","62","19","0","52","34","10","0","66","63","13","0","62","57","7","0","61","53","22","2","48","31","13","0","63","58","18","5","48","30","14","1","59","50","21","0","48","31","8","0","61","53","10","0","68","65","17","1","51","38","5","0","71","69","13","0","59","52"
